invoice_number,invoice_date,total_amount,vendor_name,currency,num_missing_fields,has_critical_missing,num_pages,file_size_kb,vendor_freq,blur_score,ocr_confidence,contrast_score,tax,subtotal,tax_rate,total_amount_log,is_small_invoice,is_medium_invoice,is_large_invoice,is_very_large_invoice,day_of_week,day_of_month,month,is_weekend,is_month_end,blur_ocr_interaction,is_low_quality,quality_label,failure_label
INVOICE,2017-03-25,1.0,TAX INVOICE,USD,0,0,1,76.38737126765582,1640,100,0.95,80.01834640297551,0.1,0.9,0.11111098765445816,0.6931471805599453,1,0,0,0,5,25,3,1,0,95.0,0,1,0
INVOICE,2012-05-16,1.0,TAX INVOICE,USD,0,0,3,94.9742211628504,1640,100,0.95,82.84259191235286,0.1,0.9,0.11111098765445816,0.6931471805599453,1,0,0,0,2,16,5,0,0,95.0,0,1,0
INVOICE,2022-08-15,1.0,COMMERCIAL INVOICE,USD,0,0,4,94.04523453099334,1512,100,0.95,80.01414334349948,0.1,0.9,0.11111098765445816,0.6931471805599453,1,0,0,0,0,15,8,0,0,95.0,0,1,0
INVOICE,2008-11-08,5.0,TAX INVOICE,USD,0,0,5,96.16379342305777,1640,100,0.95,60.96355372928153,0.5,4.5,0.11111108641975857,1.791759469228055,1,0,0,0,5,8,11,1,0,95.0,0,1,0
INVOICE,2015-12-20,1.0,TAX INVOICE,USD,0,0,2,84.11410881144121,1640,100,0.95,97.42284693456014,0.1,0.9,0.11111098765445816,0.6931471805599453,1,0,0,0,6,20,12,1,0,95.0,0,1,0
INVOICE,1998-03-28,2.0,TAX INVOICE,USD,0,0,3,88.76859735187891,1640,100,0.95,86.21493863963724,0.2,1.8,0.11111104938275035,1.0986122886681098,1,0,0,0,5,28,3,1,1,95.0,0,1,0
INVOICE,2000-02-15,3.0,INVOICE,USD,0,0,7,129.99426211010896,1598,100,0.95,84.33544699367484,0.30000000000000004,2.7,0.11111106995886298,1.3862943611198906,1,0,0,0,1,15,2,0,0,95.0,0,1,0
INVOICE,2004-10-03,4.0,INVOICE,USD,0,0,7,103.80267397111164,1598,100,0.95,77.51255014534325,0.4,3.6,0.11111108024692215,1.6094379124341003,1,0,0,0,6,3,10,1,0,95.0,0,1,0
INVOICE,1996-08-29,1.0,INVOICE,USD,0,0,6,146.79068137064527,1598,100,0.95,95.25156957289029,0.1,0.9,0.11111098765445816,0.6931471805599453,1,0,0,0,3,29,8,0,1,95.0,0,1,0
INVOICE,2004-10-27,4.0,INVOICE,USD,0,0,3,137.90977773047845,1598,100,0.95,94.78009223064824,0.4,3.6,0.11111108024692215,1.6094379124341003,1,0,0,0,2,27,10,0,0,95.0,0,1,0
INVOICE,1999-03-24,4.0,TAX INVOICE,USD,0,0,6,57.88377303756452,1640,100,0.95,82.86177212207242,0.4,3.6,0.11111108024692215,1.6094379124341003,1,0,0,0,2,24,3,0,0,95.0,0,1,0
INVOICE,2006-05-06,6.0,TAX INVOICE,USD,0,0,5,76.04415996786395,1640,100,0.95,87.00311451091216,0.6000000000000001,5.4,0.11111109053498323,1.9459101490553132,1,0,0,0,5,6,5,1,0,95.0,0,1,0
INVOICE,2021-01-20,6.0,INVOICE,USD,0,0,1,109.25496964082876,1598,100,0.95,71.3055114423809,0.6000000000000001,5.4,0.11111109053498323,1.9459101490553132,1,0,0,0,2,20,1,0,0,95.0,0,1,0
INVOICE,2018-04-10,4.0,INVOICE,USD,0,0,8,95.63320618344582,1598,100,0.95,67.06479121914869,0.4,3.6,0.11111108024692215,1.6094379124341003,1,0,0,0,1,10,4,0,0,95.0,0,1,0
INVOICE,2019-08-01,5.0,TAX INVOICE,USD,0,0,6,96.58898296330149,1640,100,0.95,97.7001426164351,0.5,4.5,0.11111108641975857,1.791759469228055,1,0,0,0,3,1,8,0,0,95.0,0,1,0
INVOICE,1993-10-08,4.0,COMMERCIAL INVOICE,USD,0,0,2,22.06382113186161,1512,100,0.95,68.64458638072418,0.4,3.6,0.11111108024692215,1.6094379124341003,1,0,0,0,4,8,10,0,0,95.0,0,1,0
INVOICE,2015-02-19,5.0,TAX INVOICE,USD,0,0,5,118.20771485910359,1640,100,0.95,71.06714890791683,0.5,4.5,0.11111108641975857,1.791759469228055,1,0,0,0,3,19,2,0,0,95.0,0,1,0
INVOICE,2001-05-08,1.0,INVOICE,USD,0,0,9,166.81911552534987,1598,100,0.95,98.55414091703308,0.1,0.9,0.11111098765445816,0.6931471805599453,1,0,0,0,1,8,5,0,0,95.0,0,1,0
INVOICE,2022-11-19,6.0,INVOICE,USD,0,0,5,87.81074112439336,1598,100,0.95,61.532378734479046,0.6000000000000001,5.4,0.11111109053498323,1.9459101490553132,1,0,0,0,5,19,11,1,0,95.0,0,1,0
INVOICE,2007-11-28,4.0,TAX INVOICE,USD,0,0,9,99.69532246891501,1640,100,0.95,94.46773825271326,0.4,3.6,0.11111108024692215,1.6094379124341003,1,0,0,0,2,28,11,0,1,95.0,0,1,0
INVOICE,2007-01-14,2.0,INVOICE,USD,0,0,8,69.4047815462762,1598,100,0.95,93.89682963358902,0.2,1.8,0.11111104938275035,1.0986122886681098,1,0,0,0,6,14,1,1,0,95.0,0,1,0
INVOICE,2011-04-17,3.0,TAX INVOICE,USD,0,0,2,146.73237870358668,1640,100,0.95,98.56111409685445,0.30000000000000004,2.7,0.11111106995886298,1.3862943611198906,1,0,0,0,6,17,4,1,0,95.0,0,1,0
INVOICE,1998-10-19,4.0,COMMERCIAL INVOICE,USD,0,0,9,121.21361831238892,1512,100,0.95,97.18020462882117,0.4,3.6,0.11111108024692215,1.6094379124341003,1,0,0,0,0,19,10,0,0,95.0,0,1,0
INVOICE,2019-06-23,6.0,TAX INVOICE,USD,0,0,3,197.01481592420615,1640,100,0.95,65.4007586688583,0.6000000000000001,5.4,0.11111109053498323,1.9459101490553132,1,0,0,0,6,23,6,1,0,95.0,0,1,0
INVOICE,2001-11-29,5.0,COMMERCIAL INVOICE,USD,0,0,6,93.0648278809993,1512,100,0.95,83.69237242440069,0.5,4.5,0.11111108641975857,1.791759469228055,1,0,0,0,3,29,11,0,1,95.0,0,1,0
INVOICE,2015-08-12,1.0,COMMERCIAL INVOICE,USD,0,0,9,126.57495034215846,1512,100,0.95,86.78513505923902,0.1,0.9,0.11111098765445816,0.6931471805599453,1,0,0,0,2,12,8,0,0,95.0,0,1,0
INVOICE,2019-02-21,2.0,TAX INVOICE,USD,0,0,4,190.33321966317072,1640,100,0.95,72.43374542886356,0.2,1.8,0.11111104938275035,1.0986122886681098,1,0,0,0,3,21,2,0,0,95.0,0,1,0
INVOICE,2022-12-05,1.0,INVOICE,USD,0,0,8,218.30909976904834,1598,100,0.95,85.7066615494629,0.1,0.9,0.11111098765445816,0.6931471805599453,1,0,0,0,0,5,12,0,0,95.0,0,1,0
INVOICE,1995-02-22,4.6,TAX INVOICE,USD,0,0,8,88.6062556371845,1640,100,0.95,92.1239321504811,0.45999999999999996,4.14,0.11111108427268496,1.7227665977411035,1,0,0,0,2,22,2,0,0,95.0,0,1,0
INVOICE,2002-01-13,4.0,TAX INVOICE,USD,0,0,1,91.903261008133,1640,100,0.95,76.1383630634415,0.4,3.6,0.11111108024692215,1.6094379124341003,1,0,0,0,6,13,1,1,0,95.0,0,1,0
INVOICE,2019-10-25,6.0,TAX INVOICE,USD,0,0,7,67.92096828216341,1640,100,0.95,61.092301441222865,0.6000000000000001,5.4,0.11111109053498323,1.9459101490553132,1,0,0,0,4,25,10,0,0,95.0,0,1,0
INVOICE,2006-06-01,3.0,TAX INVOICE,USD,0,0,3,135.95453649653658,1640,100,0.95,67.74686053867238,0.30000000000000004,2.7,0.11111106995886298,1.3862943611198906,1,0,0,0,3,1,6,0,0,95.0,0,1,0
INVOICE,1998-01-05,3.0,COMMERCIAL INVOICE,USD,0,0,6,73.69146904816141,1512,100,0.95,90.4728720126812,0.30000000000000004,2.7,0.11111106995886298,1.3862943611198906,1,0,0,0,0,5,1,0,0,95.0,0,1,0
INVOICE,2011-07-19,1.0,COMMERCIAL INVOICE,USD,0,0,9,134.9050773307249,1512,100,0.95,77.56898911708639,0.1,0.9,0.11111098765445816,0.6931471805599453,1,0,0,0,1,19,7,0,0,95.0,0,1,0
INVOICE,2013-03-02,2.0,TAX INVOICE,USD,0,0,2,67.90807552623171,1640,100,0.95,88.42043039601072,0.2,1.8,0.11111104938275035,1.0986122886681098,1,0,0,0,5,2,3,1,0,95.0,0,1,0
INVOICE,2011-07-22,2.0,INVOICE,USD,0,0,8,212.27672634900443,1598,100,0.95,90.06164728024672,0.2,1.8,0.11111104938275035,1.0986122886681098,1,0,0,0,4,22,7,0,0,95.0,0,1,0
INVOICE,2022-11-02,4.0,COMMERCIAL INVOICE,USD,0,0,7,75.41651408743894,1512,100,0.95,62.087934189011,0.4,3.6,0.11111108024692215,1.6094379124341003,1,0,0,0,2,2,11,0,0,95.0,0,1,0
INVOICE,1997-11-13,1.0,TAX INVOICE,USD,0,0,1,224.50352279399675,1640,100,0.95,86.59036075666442,0.1,0.9,0.11111098765445816,0.6931471805599453,1,0,0,0,3,13,11,0,0,95.0,0,1,0
INVOICE,2015-08-28,2.0,COMMERCIAL INVOICE,USD,0,0,1,30.89481906941945,1512,100,0.95,64.57750227121272,0.2,1.8,0.11111104938275035,1.0986122886681098,1,0,0,0,4,28,8,0,1,95.0,0,1,0
INVOICE,2004-10-08,6.0,TAX INVOICE,USD,0,0,1,82.65269185814799,1640,100,0.95,68.51327981877068,0.6000000000000001,5.4,0.11111109053498323,1.9459101490553132,1,0,0,0,4,8,10,0,0,95.0,0,1,0
INVOICE,2001-05-22,4.0,TAX INVOICE,USD,0,0,6,82.72959139262701,1640,100,0.95,80.96773941690402,0.4,3.6,0.11111108024692215,1.6094379124341003,1,0,0,0,1,22,5,0,0,95.0,0,1,0
INVOICE,2017-03-31,5.0,TAX INVOICE,USD,0,0,2,119.26543617331221,1640,100,0.95,68.15582457560902,0.5,4.5,0.11111108641975857,1.791759469228055,1,0,0,0,4,31,3,0,1,95.0,0,1,0
INVOICE,1999-02-12,3.0,COMMERCIAL INVOICE,USD,0,0,2,190.21364737926098,1512,100,0.95,69.72138232519586,0.30000000000000004,2.7,0.11111106995886298,1.3862943611198906,1,0,0,0,4,12,2,0,0,95.0,0,1,0
INVOICE,2022-10-25,6.0,INVOICE,USD,0,0,9,81.5618048772181,1598,100,0.95,77.18029437400418,0.6000000000000001,5.4,0.11111109053498323,1.9459101490553132,1,0,0,0,1,25,10,0,0,95.0,0,1,0
INVOICE,2001-03-06,6.0,COMMERCIAL INVOICE,USD,0,0,3,109.72840600477143,1512,100,0.95,93.4274486946687,0.6000000000000001,5.4,0.11111109053498323,1.9459101490553132,1,0,0,0,1,6,3,0,0,95.0,0,1,0
INVOICE,2000-04-04,4.0,INVOICE,USD,0,0,5,142.98105257038983,1598,100,0.95,83.65058077857094,0.4,3.6,0.11111108024692215,1.6094379124341003,1,0,0,0,1,4,4,0,0,95.0,0,1,0
INVOICE,2010-02-22,6.0,COMMERCIAL INVOICE,USD,0,0,8,51.668307171228186,1512,100,0.95,71.32228071716716,0.6000000000000001,5.4,0.11111109053498323,1.9459101490553132,1,0,0,0,0,22,2,0,0,95.0,0,1,0
INVOICE,1996-07-07,6.0,INVOICE,USD,0,0,2,85.03427779443885,1598,100,0.95,97.8749554018654,0.6000000000000001,5.4,0.11111109053498323,1.9459101490553132,1,0,0,0,6,7,7,1,0,95.0,0,1,0
INVOICE,2007-12-03,1.0,INVOICE,USD,0,0,8,138.1866173349483,1598,100,0.95,60.33072470695759,0.1,0.9,0.11111098765445816,0.6931471805599453,1,0,0,0,0,3,12,0,0,95.0,0,1,0
INVOICE,2000-06-18,6.0,COMMERCIAL INVOICE,USD,0,0,5,76.09460162389078,1512,100,0.95,77.52363797621398,0.6000000000000001,5.4,0.11111109053498323,1.9459101490553132,1,0,0,0,6,18,6,1,0,95.0,0,1,0
INVOICE,1993-11-15,1.0,INVOICE,USD,0,0,7,196.59463529058448,1598,100,0.95,80.67655228661441,0.1,0.9,0.11111098765445816,0.6931471805599453,1,0,0,0,0,15,11,0,0,95.0,0,1,0
INVOICE,2004-03-04,6.0,COMMERCIAL INVOICE,USD,0,0,2,58.789722277481445,1512,100,0.95,69.09546849655062,0.6000000000000001,5.4,0.11111109053498323,1.9459101490553132,1,0,0,0,3,4,3,0,0,95.0,0,1,0
INVOICE,2021-03-05,4.0,INVOICE,USD,0,0,5,167.27705019821698,1598,100,0.95,90.45429360596866,0.4,3.6,0.11111108024692215,1.6094379124341003,1,0,0,0,4,5,3,0,0,95.0,0,1,0
INVOICE,1996-08-31,3.0,COMMERCIAL INVOICE,USD,0,0,3,54.368378314144074,1512,100,0.95,64.26617182667346,0.30000000000000004,2.7,0.11111106995886298,1.3862943611198906,1,0,0,0,5,31,8,1,1,95.0,0,1,0
INVOICE,2008-03-15,3.0,COMMERCIAL INVOICE,USD,0,0,5,138.9961231923347,1512,100,0.95,69.12738165341362,0.30000000000000004,2.7,0.11111106995886298,1.3862943611198906,1,0,0,0,5,15,3,1,0,95.0,0,1,0
INVOICE,2019-07-06,2.0,INVOICE,USD,0,0,5,175.9606078171983,1598,100,0.95,84.19220695611939,0.2,1.8,0.11111104938275035,1.0986122886681098,1,0,0,0,5,6,7,1,0,95.0,0,1,0
INVOICE,2010-10-01,5.0,TAX INVOICE,USD,0,0,4,109.39457077474646,1640,100,0.95,93.42726070854772,0.5,4.5,0.11111108641975857,1.791759469228055,1,0,0,0,4,1,10,0,0,95.0,0,1,0
INVOICE,2001-10-31,6.0,COMMERCIAL INVOICE,USD,0,0,8,76.75113671794264,1512,100,0.95,88.680032314872,0.6000000000000001,5.4,0.11111109053498323,1.9459101490553132,1,0,0,0,2,31,10,0,1,95.0,0,1,0
INVOICE,2011-12-11,4.0,TAX INVOICE,USD,0,0,4,85.91710325242741,1640,100,0.95,87.3022474665785,0.4,3.6,0.11111108024692215,1.6094379124341003,1,0,0,0,6,11,12,1,0,95.0,0,1,0
INVOICE,2003-03-18,6.0,TAX INVOICE,USD,0,0,2,10.0,1640,100,0.95,76.15864220040659,0.6000000000000001,5.4,0.11111109053498323,1.9459101490553132,1,0,0,0,1,18,3,0,0,95.0,0,1,0
INVOICE,1993-02-01,6.0,INVOICE,USD,0,0,3,82.67087708835514,1598,100,0.95,85.47345216760826,0.6000000000000001,5.4,0.11111109053498323,1.9459101490553132,1,0,0,0,0,1,2,0,0,95.0,0,1,0
INVOICE,1996-07-11,2.0,COMMERCIAL INVOICE,USD,0,0,8,24.947615395733816,1512,100,0.95,92.01724184055666,0.2,1.8,0.11111104938275035,1.0986122886681098,1,0,0,0,3,11,7,0,0,95.0,0,1,0
INVOICE,2001-04-28,1.0,INVOICE,USD,0,0,8,135.41995553509963,1598,100,0.95,68.8243449571422,0.1,0.9,0.11111098765445816,0.6931471805599453,1,0,0,0,5,28,4,1,1,95.0,0,1,0
INVOICE,1997-08-03,1.0,TAX INVOICE,USD,0,0,3,143.75724403321627,1640,100,0.95,96.85166217387311,0.1,0.9,0.11111098765445816,0.6931471805599453,1,0,0,0,6,3,8,1,0,95.0,0,1,0
INVOICE,2007-04-18,4.0,COMMERCIAL INVOICE,USD,0,0,9,39.59819498849921,1512,100,0.95,62.234108965250165,0.4,3.6,0.11111108024692215,1.6094379124341003,1,0,0,0,2,18,4,0,0,95.0,0,1,0
INVOICE,2010-05-24,3.0,TAX INVOICE,USD,0,0,5,155.31959148680625,1640,100,0.95,66.084340140775,0.30000000000000004,2.7,0.11111106995886298,1.3862943611198906,1,0,0,0,0,24,5,0,0,95.0,0,1,0
INVOICE,2012-02-02,6.0,TAX INVOICE,USD,0,0,7,185.75607519935753,1640,100,0.95,82.07337643615001,0.6000000000000001,5.4,0.11111109053498323,1.9459101490553132,1,0,0,0,3,2,2,0,0,95.0,0,1,0
INVOICE,2022-08-16,3.0,TAX INVOICE,USD,0,0,9,65.50872638181507,1640,100,0.95,72.97171492766927,0.30000000000000004,2.7,0.11111106995886298,1.3862943611198906,1,0,0,0,1,16,8,0,0,95.0,0,1,0
INVOICE,2014-06-20,3.0,COMMERCIAL INVOICE,USD,0,0,5,125.9556643904341,1512,100,0.95,97.19670530341514,0.30000000000000004,2.7,0.11111106995886298,1.3862943611198906,1,0,0,0,4,20,6,0,0,95.0,0,1,0
INVOICE,2011-05-09,2.0,INVOICE,USD,0,0,5,89.47505865697843,1598,100,0.95,84.34509074376304,0.2,1.8,0.11111104938275035,1.0986122886681098,1,0,0,0,0,9,5,0,0,95.0,0,1,0
INVOICE,2000-06-20,4.0,COMMERCIAL INVOICE,USD,0,0,4,82.43988565376337,1512,100,0.95,78.79676855212897,0.4,3.6,0.11111108024692215,1.6094379124341003,1,0,0,0,1,20,6,0,0,95.0,0,1,0
INVOICE,2001-04-17,1.0,TAX INVOICE,USD,0,0,4,175.4389167172857,1640,100,0.95,85.35021032521563,0.1,0.9,0.11111098765445816,0.6931471805599453,1,0,0,0,1,17,4,0,0,95.0,0,1,0
INVOICE,1994-07-22,3.0,COMMERCIAL INVOICE,USD,0,0,8,107.2628229530043,1512,100,0.95,81.12343690055599,0.30000000000000004,2.7,0.11111106995886298,1.3862943611198906,1,0,0,0,4,22,7,0,0,95.0,0,1,0
INVOICE,2017-10-25,2.0,TAX INVOICE,USD,0,0,7,56.502686314530024,1640,100,0.95,69.15985133254449,0.2,1.8,0.11111104938275035,1.0986122886681098,1,0,0,0,2,25,10,0,0,95.0,0,1,0
INVOICE,2012-12-09,3.0,INVOICE,USD,0,0,9,78.45073272049733,1598,100,0.95,64.04411910490542,0.30000000000000004,2.7,0.11111106995886298,1.3862943611198906,1,0,0,0,6,9,12,1,0,95.0,0,1,0
INVOICE,2001-09-02,2.0,INVOICE,USD,0,0,1,71.15876216924548,1598,100,0.95,78.41285496539118,0.2,1.8,0.11111104938275035,1.0986122886681098,1,0,0,0,6,2,9,1,0,95.0,0,1,0
INVOICE,2021-11-02,6.0,INVOICE,USD,0,0,6,137.2492560036188,1598,100,0.95,76.19919576480368,0.6000000000000001,5.4,0.11111109053498323,1.9459101490553132,1,0,0,0,1,2,11,0,0,95.0,0,1,0
INVOICE,1995-03-27,2.0,INVOICE,USD,0,0,9,94.83586981671371,1598,100,0.95,91.76663641231666,0.2,1.8,0.11111104938275035,1.0986122886681098,1,0,0,0,0,27,3,0,0,95.0,0,1,0
INVOICE,2014-09-27,1.0,INVOICE,USD,0,0,3,158.11595482883664,1598,100,0.95,63.73642608536141,0.1,0.9,0.11111098765445816,0.6931471805599453,1,0,0,0,5,27,9,1,0,95.0,0,1,0
INVOICE,2008-01-26,5.0,TAX INVOICE,USD,0,0,8,133.11664712599773,1640,100,0.95,64.88675907351026,0.5,4.5,0.11111108641975857,1.791759469228055,1,0,0,0,5,26,1,1,0,95.0,0,1,0
INVOICE,2005-04-10,5.0,COMMERCIAL INVOICE,USD,0,0,2,176.71543860044773,1512,100,0.95,86.55127549813974,0.5,4.5,0.11111108641975857,1.791759469228055,1,0,0,0,6,10,4,1,0,95.0,0,1,0
INVOICE,2005-12-31,1.0,COMMERCIAL INVOICE,USD,0,0,5,86.30901656175689,1512,100,0.95,62.297286701438544,0.1,0.9,0.11111098765445816,0.6931471805599453,1,0,0,0,5,31,12,1,1,95.0,0,1,0
INVOICE,2012-05-18,6.0,COMMERCIAL INVOICE,USD,0,0,4,71.89691037927994,1512,100,0.95,87.73931771598149,0.6000000000000001,5.4,0.11111109053498323,1.9459101490553132,1,0,0,0,4,18,5,0,0,95.0,0,1,0
INVOICE,2006-11-05,3.0,COMMERCIAL INVOICE,USD,0,0,7,61.73492910981381,1512,100,0.95,84.88082705505407,0.30000000000000004,2.7,0.11111106995886298,1.3862943611198906,1,0,0,0,6,5,11,1,0,95.0,0,1,0
INVOICE,2019-11-12,5.0,TAX INVOICE,USD,0,0,8,110.10585406293929,1640,100,0.95,68.91304216604959,0.5,4.5,0.11111108641975857,1.791759469228055,1,0,0,0,1,12,11,0,0,95.0,0,1,0
INVOICE,2012-07-06,4.0,COMMERCIAL INVOICE,USD,0,0,2,96.05056222045626,1512,100,0.95,69.72062212556251,0.4,3.6,0.11111108024692215,1.6094379124341003,1,0,0,0,4,6,7,0,0,95.0,0,1,0
INVOICE,1997-06-17,5.0,INVOICE,USD,0,0,5,24.750565261206916,1598,100,0.95,98.89747982106002,0.5,4.5,0.11111108641975857,1.791759469228055,1,0,0,0,1,17,6,0,0,95.0,0,1,0
INVOICE,1995-01-04,2.0,INVOICE,USD,0,0,8,106.13720024696515,1598,100,0.95,75.78683730763495,0.2,1.8,0.11111104938275035,1.0986122886681098,1,0,0,0,2,4,1,0,0,95.0,0,1,0
INVOICE,1999-07-13,3.0,TAX INVOICE,USD,0,0,4,35.79615430105946,1640,100,0.95,72.58303308783702,0.30000000000000004,2.7,0.11111106995886298,1.3862943611198906,1,0,0,0,1,13,7,0,0,95.0,0,1,0
INVOICE,2016-05-31,1.0,TAX INVOICE,USD,0,0,1,151.71729054064562,1640,100,0.95,98.24172412254819,0.1,0.9,0.11111098765445816,0.6931471805599453,1,0,0,0,1,31,5,0,1,95.0,0,1,0
INVOICE,2015-12-02,6.0,INVOICE,USD,0,0,6,90.79283078517139,1598,100,0.95,93.39416243236872,0.6000000000000001,5.4,0.11111109053498323,1.9459101490553132,1,0,0,0,2,2,12,0,0,95.0,0,1,0
INVOICE,2008-04-26,3.0,TAX INVOICE,USD,0,0,4,110.01109648255338,1640,100,0.95,85.74083263902607,0.30000000000000004,2.7,0.11111106995886298,1.3862943611198906,1,0,0,0,5,26,4,1,0,95.0,0,1,0
INVOICE,2012-12-04,2.0,TAX INVOICE,USD,0,0,6,169.875425664663,1640,100,0.95,63.22159315966171,0.2,1.8,0.11111104938275035,1.0986122886681098,1,0,0,0,1,4,12,0,0,95.0,0,1,0
,2000-01-01,16.96,"Kelly-Moss Guerraton, TX 60058 US",USD,1,1,8,74.23657696514807,1,90,0.8999999999999999,90.41367157807119,1.6960000000000002,15.264000000000001,0.11111110383181973,2.8881470628740535,1,0,0,0,5,1,1,1,0,80.99999999999999,0,1,1
,2000-01-01,42.1,Address:6030 Willie Shores Suite 354 den (HES4e-r13,USD,1,1,3,169.97932337083793,1,90,0.8999999999999999,76.1474797019404,4.21,37.89,0.11111110817864588,3.763522997109702,1,0,0,0,5,1,1,1,0,80.99999999999999,0,1,1
2404190,2005-10-15,14.91,143 Tracey Squares Suite 230,USD,0,0,3,104.31115125883116,1,100,0.95,81.80922947470133,1.491,13.419,0.11111110283097826,2.7669478423496954,1,0,0,0,5,15,10,1,0,95.0,0,1,0
,2000-01-01,60.39,Address: Wille Shores Suite 358 Tats raO}aeeasTe,USD,1,1,1,118.3901669651741,1,90,0.8999999999999999,70.70115967289402,6.039000000000001,54.351,0.1111111090667861,4.117246955439405,1,0,0,0,5,1,1,1,0,80.99999999999999,0,1,1
,2000-01-01,14.72,Address:6030 Willie Shores Suite 354 Aens(GS5) 125-0528,USD,1,1,2,57.169473887230886,1,90,0.8999999999999999,64.48480370763164,1.4720000000000002,13.248000000000001,0.11111110272410156,2.7549337870010606,1,0,0,0,5,1,1,1,0,80.99999999999999,0,1,1
INVE3176458,1999-05-01,38.2,9578 Sullivan Way Apt. 557,USD,0,0,7,141.35185833986523,1,100,0.95,62.32610186183874,3.8200000000000003,34.38,0.11111110787925807,3.6686767467964168,1,0,0,0,5,1,5,1,0,95.0,0,1,0
,2000-01-01,59.49,Address:6030 Willie Shores Suite 354 dels s(040) 192 S519,USD,1,1,4,129.74422098399327,1,90,0.8999999999999999,66.38879917795671,5.949000000000001,53.541000000000004,0.11111110903585834,4.102478062118823,1,0,0,0,5,1,1,1,0,80.99999999999999,0,1,1
,2006-06-25,39.94,285 Xavier Run,USD,1,1,1,191.5436398943235,1,90,0.8999999999999999,84.78463909961053,3.9939999999999998,35.946,0.11111110802005486,3.7121075802331434,1,0,0,0,6,25,6,1,0,80.99999999999999,0,1,1
,2000-01-01,59.81,‘Adress:6030 Wille Shores Suite 954 ee aac ee,USD,1,1,6,190.32556826541958,1,90,0.8999999999999999,91.042228239341,5.981000000000001,53.829,0.11111110904696153,4.107754249132018,1,0,0,0,5,1,1,1,0,80.99999999999999,0,1,1
2573601,2020-08-14,94.74,9940 Dudley Underpass Suite 087,USD,0,0,4,123.25714528296571,1,100,0.95,69.5161040549471,9.474,85.26599999999999,0.11111110980799957,4.561636183964363,1,0,0,0,4,14,8,0,0,95.0,0,1,0
,2000-01-01,82.22,‘Adress:6030 Wille Shores Suite 954 Totsa7g 00-8219,USD,1,1,2,76.86155258672783,1,90,0.8999999999999999,73.63473622454684,8.222,73.998,0.11111110960956903,4.421487703554795,1,0,0,0,5,1,1,1,0,80.99999999999999,0,1,1
,2000-01-01,35.22,Address: Wille Shores Suite 358 Tets(a@tiese e708,USD,1,1,2,116.42491963878464,1,90,0.8999999999999999,79.40669505481681,3.5220000000000002,31.698,0.1111111076058077,3.589611452455267,1,0,0,0,5,1,1,1,0,80.99999999999999,0,1,1
1467046703,2000-01-01,77.18,‘Adress:6030 Wille Shores Suite 954 Tots(1467046703,USD,0,0,6,34.00970522464087,1,100,0.95,81.94363525366128,7.718000000000001,69.462,0.11111110951151552,4.359013860364809,1,0,0,0,5,1,1,1,0,95.0,0,1,0
,2000-01-01,97.6,Address:6030 Willie Shores Suite 354 de stes/b21-2 388,USD,1,1,7,81.10020596294967,1,90,0.8999999999999999,78.86049830802565,9.76,87.84,0.111111109846185,4.591071261608589,1,0,0,0,5,1,1,1,0,80.99999999999999,0,1,1
INV15963902,2001-03-21,74.32,8640 Smith Square Apt. 450,USD,0,0,2,60.79712135793737,1,100,0.95,90.34097076921181,7.4319999999999995,66.88799999999999,0.1111111094499595,4.3217457037889515,1,0,0,0,2,21,3,0,0,95.0,0,1,0
INVOICE,1995-10-23,77.78,rd Bill t:Sharon Herman,USD,0,0,1,71.03220415983455,1,100,0.95,67.59195587008595,7.7780000000000005,70.00200000000001,0.11111110952385489,4.36665915754276,1,0,0,0,0,23,10,0,0,95.0,0,1,0
INVOICE,1993-02-24,97.09,531 Smith Spur Suite 209,USD,0,0,9,21.724390101315915,1,100,0.95,77.1212836495065,9.709000000000001,87.381,0.11111110983954053,4.585885424576224,1,0,0,0,2,24,2,0,0,95.0,0,1,0
INVOICE,2010-05-07,86.33,92739 Diana Light,USD,0,0,9,130.12702057562456,1,100,0.95,79.64683859663131,8.633000000000001,77.697,0.11111110968105449,4.469694046425642,1,0,0,0,4,7,5,0,0,95.0,0,1,0
,2000-01-01,23.77,Address: Wille Shores Suite 358 ean ee,USD,1,1,6,65.37897441457363,1,90,0.8999999999999999,80.36393855624219,2.3770000000000002,21.393,0.11111110591730446,3.209633243501268,1,0,0,0,5,1,1,1,0,80.99999999999999,0,1,1
INVOICE,1999-12-16,42.08,8784 Alexander Tunnel Apt. 762,USD,0,0,9,110.19642598776859,1,100,0.95,63.56540604985226,4.208,37.872,0.11111110817725212,3.7630588522881876,1,0,0,0,3,16,12,0,0,95.0,0,1,0
,2000-01-01,96.7,"Kelly-Moss ‘South Alanberg, OH 86279 US.",USD,1,1,3,129.8468556423009,1,90,0.8999999999999999,88.48312356001422,9.670000000000002,87.03,0.11111110983441218,4.581901559048737,1,0,0,0,5,1,1,1,0,80.99999999999999,0,1,1
,2000-01-01,15.16,Address:6030 Willie Shores Suite 354 Earache,USD,1,1,3,136.13252205018028,1,90,0.8999999999999999,78.62005782280903,1.516,13.644,0.11111110296752398,2.7825390530929495,1,0,0,0,5,1,1,1,0,80.99999999999999,0,1,1
